,category,headline,date
2949,CRIME,"Lillian Alvarado Killed Newborn Son In Bathtub, Faces Murder Charge: Police",2014-01-26
2950,CRIME,Philip Chism Raped Teacher Colleen Ritzer Before Killing Her: Prosecutors,2014-01-25
2951,CRIME,10 Things Burglars Don't Want You to Know,2014-01-25
2952,CRIME,Sheila Eddy Murdered Skylar Neese Because She 'Didn't Want To Be Friends With Her Anymore',2014-01-25
2953,CRIME,Missing New Jersey Couple Found Dead In Girlfriend's New Jersey Garage,2014-01-20
2954,CRIME,Claudius Smith Claims Self-Defense After Chasing And Shooting Possible Burglar: Orlando Police,2014-01-20
2955,CRIME,"Zakieya Latrice Avery, Mother, Stabbed 2 Kids To Death During Exorcism Attempt: Police",2014-01-19
2956,CRIME,"Daniel Clement Chafe, Rape Suspect Fugitive, Captured After 15 Years",2014-01-18
2957,CRIME,Gregory Weiler II Found Not Guilty By Insanity In Church Bomb Plot,2014-01-18
2958,CRIME,Kindergarten Teacher Thomas Washburn Under House Arrest After Allegedly Removing Girl's Shirt In Class,2014-01-18
2959,CRIME,Pug Puppy Meant For Child With Leukemia Stolen By Person Delivering It: Cops,2014-01-12
2960,CRIME,"Sioux Mother Rescues Abused Children, Faces Arrest",2014-01-11
2961,CRIME,The Sad Irony of Homicide Solvability,2014-01-11
2962,CRIME,The High-Stakes Insider Trading Trial of Mathew Martoma,2014-01-11
2963,CRIME,Pimp Sirgiorgiro Clardy Sues Nike For $100 Million After He Used Air Jordans To Stomp John,2014-01-11
2964,CRIME,"Jennifer McCarthy Releases 911 Call After Space Alien, Vagina Gun Debacle (UPDATE)",2014-01-11
2965,CRIME,Teens Trash Million Dollar Mansion,2014-01-11
2966,CRIME,Mom Arrested After Police Find Crying Child In Car Outside Maryland Casino On New Year's Eve,2014-01-01
2967,CRIME,"Rusty Johnson, Kim Johnson Accused Of Forcing Teenage Relative To Drink, Smoke Pot And Drive",2014-01-01
2968,CRIME,Sergio Rivera Arrested In Accidental Shooting Of 2-Year-Old Son New Year's Eve,2014-01-01
2969,CRIME,Multiple Victims Hospitalized After Powerful Explosion Rips Through Minnesota Building,2014-01-01
2970,CRIME,2013's Top Ten Crime Stories,2013-12-29
2971,CRIME,"Jeffrey Harris Steals Son's Identity, Spends Thousands Of Dollars: Police",2013-12-29
2972,CRIME,Crimes And Accusations Make People Say The Darndest Things,2013-12-29
2973,CRIME,"Breanna Gomez, Wisconsin Runaway, Eludes Police In High-Speed Chase: Cops",2013-12-28
2974,CRIME,"Keith Tabron, Former 'Detective Of The Year,' Secretly Videotaped Stepdaughter Undressing",2013-12-28
2975,CRIME,'Military-Style' Raid On California Power Station Spooks U.S.,2013-12-28
2976,CRIME,"Alan Evans Accused Of Killing Dog, Threatening To 'Eat' Roommate On Christmas Eve",2013-12-27
2977,CRIME,"Larry Kenton Accused Of Hurling Bricks, Racial Slurs Before Escaping On Ex-Wife's Bike",2013-12-27
2978,CRIME,What Is It Like to be a Geek in a Prison?,2013-12-27
2979,CRIME,"Help Find James Brown, Jophrey Cord And Other Missing People",2013-12-27
2980,CRIME,Qawmane Wilson Accused Of Orchestrating Mother's Murder In Chicago To Enrich Himself,2013-12-26
2981,CRIME,Sister Baffled By Alex Johnson's Sudden Disappearance,2013-12-26
2982,CRIME,Dishonor Roll: 10 Most Notorious Teacher Sex Scandals Of 2013,2013-12-26
2983,CRIME,Dr. Phil Won't Pay In Defamation Case Over Natalee Holloway,2013-12-26
2984,CRIME,"Richard Eldredge, Drama Teacher, Accused Of Sexting With Student",2013-12-26
2985,CRIME,Town Mayor's Son Shot Dead In Christmas Home Invasion,2013-12-26
2986,CRIME,"5 Shot, 3 Dead In Christmas Shooting Outside New Jersey Go-Go Bar",2013-12-25
2987,CRIME,Volunteer Firefighter Unknowingly Pulls Dying Daughter From Wreckage On Christmas Eve,2013-12-25
2988,CRIME,10 Holiday Home Security Checklist Tips,2013-12-25
2989,CRIME,Paul Anthony Lajeunesse Breaks Baby's Leg For Interrupting Video Game: Cops,2013-12-24
2990,CRIME,Santa Claus Shot With Pellet Gun At Toy Giveaway In D.C. (VIDEO),2013-12-24
2991,CRIME,Man Killed While Hanging Holiday Lights Was Planning 'Winter Wonderland' Proposal,2013-12-24
2992,CRIME,"Megan Michelle Snipes, School Psychologist, Charged With Sexual Battery Of Student",2013-12-22
2993,CRIME,Arnold Darby Is Legendary Inmate Cobbler Whose Boots Were Popular With Cops,2013-12-22
2994,CRIME,"Jeremiah Oliver, Missing Boy, Was Supposed To Get Regular Social Worker Visits",2013-12-22
2995,CRIME,Kathlyn Regina Huff Arrested After 36 Years On The Run (VIDEO),2013-12-21
2996,CRIME,Drug Court Judge Gisele Pollack Enters Rehab After Erratic Behavior At Work,2013-12-21
2997,CRIME,"James Holmes, Accused Aurora Theater Shooter, Is Competent For Trial",2013-12-21
2998,CRIME,"The Family That Burgles Together: Police Charge Brother, Sister With Stealing Jewelry From Md. Home",2013-12-21
2999,CRIME,"Brandy Lee Rose Devine, Mom Who Let Baby Starve During Meth Binge, Gets 15 Years For Child's Death",2013-12-15
3000,CRIME,"Claire Davis, Arapahoe High School Student, Fighting For Life After Shooting (UPDATED)",2013-12-15
3001,CRIME,"Please Excuse Davontaye, He Suffers From Povertenza",2013-12-14
3002,CRIME,Karl Pierson ID'd As Arapahoe High School Shooting Suspect,2013-12-14
3003,CRIME,Couple Arrested In Massive Jamaican Lottery Scam,2013-12-14
3004,CRIME,"'Knockout Game' Is A Fabricated Trend, Victim James Addlespurger Says (VIDEO)",2013-12-08
3005,CRIME,"Missing 5-Month-Old Jaxon Smith Found; Mother Arrested, Father Still At Large",2013-12-08
3006,CRIME,10 Surprising Ways to Fight Crime,2013-12-07
3007,CRIME,Size of Rebuild at Orleans Parish Prison Is Scrutinized,2013-12-01
3008,CRIME,Man On Fire Runs Into Church; Pastor Killed In Blaze,2013-12-01
3009,CRIME,"Dzhokhar Tsarnaev, Boston Bombing Suspect, Has Life Or Death Resting In Attorney General",2013-12-01
3010,CRIME,Robbery Suspect Dead In Apparent Suicide After 5-Hour Standoff: Cops,2013-11-30
3011,CRIME,"Mafia Boss Was Alive When He Was Fed To Pigs, Police Say",2013-11-29
3012,CRIME,"Jodi Arias Talked Of Killing Prosecutor, Ex-Cellmate Says",2013-11-29
3013,CRIME,From Death Row to Restorative Justice,2013-11-29
3014,CRIME,2 Men Arrested In Stabbing Over Walmart Parking Space In Virginia: Cops,2013-11-29
3015,CRIME,DNA and Death Row,2013-11-29
3016,CRIME,"Youth Offenders In Michigan Serving Life Should Have Chance At Parole, Judge Says",2013-11-28
3017,CRIME,Thanksgiving for Rep. Trey Radel,2013-11-28
3018,CRIME,Cyber Monday Launches Black Hat Shopping Season,2013-11-28
3019,CRIME,Remembering Our Family Members and Friends Behind Bars During the Holidays,2013-11-28
3020,CRIME,"Roberto Venegas Fernandez, Inmate, Brutally Killed Cell Mate To Stay In Prison: Cops",2013-11-28
3021,CRIME,Sally Ann Okuly Killed By Car On Her First Walk After Motorcycle Crash,2013-11-24
3022,CRIME,Things to Consider Before Litigating,2013-11-24
3023,CRIME,2 Killed At Yemeni Wedding After Man's AK-47 Misfires While Dancing To 'Gangnam Style',2013-11-24
3024,CRIME,David Adam Pate Charged With Murder Of South Carolina Man After Body Found In Woods,2013-11-24
3025,CRIME,"Tulsa Shooting: 4 People Dead, One Injured In Home, Suspect On The Loose",2013-11-24
3026,CRIME,"Minister Set Fire To Own Home, Then Lied To FBI About Staged Hate Crime: Prosecutors",2013-11-23
3027,CRIME,"Savanna Harris Todd, American Girl Kidnapped By Mom, Found In Australia After 19-Year Search",2013-11-23
3028,CRIME,"Seminary School Knew Of Pastor Ray Scott Teet's Sexual Misbehavior, Did Nothing: Lawyer (EXCLUSIVE)",2013-11-23
3029,CRIME,"Fake Cop Pulls Woman Over, Rapes Her In Car: Police",2013-11-23
3030,CRIME,"Crystal Mangum, Duke Lacrosse Rape Accuser, Found Guilty In Boyfriend's Murder",2013-11-23
3031,CRIME,Knockout Game Attacks Leave Unsuspecting Victims Unconscious For No Reason,2013-11-17
3032,CRIME,Child Found Handcuffed To Porch With Dead Chicken Around His Neck: Cops,2013-11-17
3033,CRIME,"Chad Palmer, Georgia Deputy Sheriff, Suspended After Dressing In Blackface With Inmate Stripes",2013-11-16
3034,CRIME,Police Pursue Person Of Interest In 42-Year-Old 'Valentine's Day Killings' Cold Case,2013-11-16
3035,CRIME,Another Reason to Avoid Nursing Homes,2013-11-16
3036,CRIME,"George Stinney, Black Teen Executed In 1944, May Get New Trial",2013-11-10
3037,CRIME,Bikers Involved In Alleged SUV Brawl Indicted By NYC Grand Jury,2013-11-09
3038,CRIME,Kathryn Stalbaum Found Safe In Chicago,2013-11-09
3039,CRIME,Lawrence E. ‘Shine' Thornton Killed: 4 Teens Arrested In WWII Vet's Death,2013-10-27
3040,CRIME,"Michael Wayne Ford Set Fire To A Box Of Cats, Killing All 12: Cops",2013-10-26
3041,CRIME,"Women At Puyallup Jail Say They Were Groped, Forced To Undress In Front Of Camera: Lawsuit",2013-10-20
3042,CRIME,Tony Molchak Shot His Wife While Fighting His Ex's Boyfriend (RAW VIDEO),2013-10-20
3043,CRIME,2-Year-Old Dead After Accidentally Shooting Herself With Handgun,2013-10-20
3044,CRIME,Sasha Hunt Stuffed A Sock In Her Baby Son's Mouth And Left Him To Die: Police,2013-10-20
3045,CRIME,"Elias Acevedo, Neighbor Of Cleveland Kidnapper Ariel Castro, Indicted For Murders, Rapes",2013-10-19
3046,CRIME,This Is What You Find When You Raid A 'Career Criminal's' House,2013-10-19
3047,CRIME,Jesse James Dillen Robbed Elderly Man While Mom Drove Getaway Car: Cops,2013-10-19
3048,CRIME,"Christopher Kloman, Ex-Teacher, Sentenced To 43 Years In Prison For Sexual Abuse Of Students",2013-10-19
3049,CRIME,Philly Stop And Frisk Video Shows How Bad This Tactic Can Be,2013-10-13
3050,CRIME,Elizabeth Smart Returns To Utah Woods Where She Was Held Captive 9 Months (VIDEO),2013-10-05
3051,CRIME,'Molly' Is Taking A Party Toll in the United States,2013-09-28
3052,CRIME,Gambling Pro Archie Karas Charged With Defrauding Casino,2013-09-28
3053,CRIME,"W. Jeffrey Paulish, Catholic Priest, Caught With Pantless 15-Year-Old In Pennsylvania: Police",2013-09-22
3054,CRIME,1.3 Tons Of Cocaine Seized On Air France Flight,2013-09-22
3055,CRIME,"Christopher Swanson, Former Pennsylvania Teacher, Allegedly Put Suicide Note Online",2013-09-21
3056,CRIME,Marlon Brown's Family Releases GRAPHIC VIDEO Of Florida Officer Running Him Over,2013-09-21
3057,CRIME,"Caleb And Joshua Bledsoe, Twin Brothers, Accused Of Trying To Kill Their Father",2013-09-21
3058,CRIME,Wen Jones Beating: Arrests Made In Brutal Attack On Veteran Protecting Teen,2013-09-08
3059,CRIME,"Iowa Issues Gun Permits To The Blind, Allowing Them To Carry In Public",2013-09-08
3060,CRIME,"Monroe Isadore, 107-Year-Old Man, Killed In Police Shootout",2013-09-08
3061,CRIME,"Cody Tanke, Man Who Lied About Kidnapping, Now Charged With Sexual Assault Of Minor",2013-09-07
3062,CRIME,Kyron Horman Missing: Volunteers Search For Oregon Boy 3 Years After Disappearance,2013-09-02
3063,CRIME,"William Rambo, Wisconsin Man Accused Of Murdering Wife, Says He Is 'Worse Than Jodi Arias'",2013-09-01
3064,CRIME,Kosciuszko Park Gang Rape: 2 Women Allegedly Assaulted By Nearly A Dozen Juveniles,2013-09-01
3065,CRIME,8-Year-Old Intentionally Shot And Killed Elderly Caregiver After Playing 'Grand Theft Auto': Louisiana Police,2013-08-25
3066,CRIME,"Rayna Rison Cold Case Murder Solved, Ex-Boyfriend In Custody: Cops",2013-08-24
3067,CRIME,"James DiMaggio, Kidnapping Suspect, Killed On Anniversary Of Father's Suicide",2013-08-11
3068,CRIME,"Andrew Spanswick, Kidnapping Suspect James DiMaggio's Friend, Worries Of Suicide",2013-08-10
3069,CRIME,Cancer Fakers Ruin Everything (PHOTOS),2013-08-10
3070,CRIME,Liam Neeson Is Waking Us Up To The Painful Truth About Our Children That We Can't See,2013-08-04
3071,CRIME,"KGO-TV News Crew Robbed At Gunpoint In Oakland, California",2013-08-04
3072,CRIME,Glenda Estell Arrested: Mother Of Arkansas Inmate Accused Of Helping Son In Jailbreak,2013-08-04
3073,CRIME,"James 'Whitey' Bulger Will Give Up Fight For $822,000, If The Money Goes To Alleged Victims' Families",2013-08-03
3074,CRIME,"Some Thoughts on Ariel Castro, George Zimmerman and Ending Violence",2013-08-03
3075,CRIME,"""If He Really Stalked Her, Why Isn't She Crying?""",2013-08-03
3076,CRIME,"Jeffery Closson, California Police Officer, Accused Of Sexual Battery In Mall Bathroom (VIDEO)",2013-07-28
3077,CRIME,"James Lee Lyons, Florida Sex Offender, Arrested For Having Sex With Neighbor's Dog",2013-07-28
3078,CRIME,5 Craziest Crimes Of The Week,2013-07-28
3079,CRIME,"Ryan Balletto, Patrick Pearmain Allegedly Kept 15-Year-Old Girl As Sex Slave On Marijuana Farm",2013-07-27
3080,CRIME,George Zimmerman: The Trial He Should Have Had,2013-07-21
3081,CRIME,"Quianna Tompkins, 6-Year-Old Girl, Shot During Family Memorial In Chicago",2013-07-21
3082,CRIME,Rosy Esparza Identified As Six Flags Roller Coaster Victim; Distraught Son Ran Onto Tracks,2013-07-21
3083,CRIME,"Houston Captives UPDATE: Four Women Also Found In Home Where 'Prison Room' Was Revealed, Police Say",2013-07-20
3084,CRIME,"Brooke Lynn Domel, Texas Teacher Accused Of Sex With Student, Formally Fired By School Board",2013-07-20
3085,CRIME,Walter Renard Jones Charged In Houston Captives Case After 'Prison Room' Uncovered,2013-07-20
3086,CRIME,Zimmerman Case Proves That the Left Was Right on Crime,2013-07-14
3087,CRIME,"Puyallup, Washington, Teen Accused In Kidnap, Rape Of Girl, 7, 'Had To Get Rid Of Her'",2013-07-14
3088,CRIME,Zimmerman Verdict Exposes Deficiencies in U.S. Self-Defense Law,2013-07-14
3089,CRIME,Stolen Life: On the Meanings of Trayvon Martin,2013-07-14
3090,CRIME,"Daphne Viola Webb Missing: California Toddler's Father, John Webb, Freed As Search Continues",2013-07-13
3091,CRIME,To Those of You on Hunger Strike,2013-07-13
3092,CRIME,An Education in Incarceration,2013-07-07
3093,CRIME,Jessilyn Eisman Takes Car Keys From Drunk Driver Who Killed Friend: Cops,2013-07-07
3094,CRIME,"Anthony Mitchell Lawsuit: Cops Violated Third Amendment, Occupied Home, Complaint States",2013-07-07
3095,CRIME,Murderabilia: Our Fascination With Serial Killers,2013-07-07
3096,CRIME,"Lac-Megantic Explosions, Fire Sparked By Train Derailment (PHOTOS, VIDEO)",2013-07-06
3097,CRIME,Madeleine McCann Investigation Launched By Scotland Yard Slammed By Stephen Birch,2013-07-06
3098,CRIME,Mary Winston Death: Osmond Ignatius Winston Gives Self Up In Neglect Case,2013-07-06
3099,CRIME,7-Car Pile-Up In Georgia: 6 Drivers Get DUIs In Massive Crash,2013-07-06
3100,CRIME,Death by Numbers: The 500th Execution by the State of Texas,2013-07-05
3101,CRIME,Mount Marathon Race Tempered After Runner Michael LeMaitre's Disappearance,2013-07-04
3102,CRIME,"Robert Cole, Alleged Burglar, Gets Hog-Tied By Tulsa Homeowner",2013-07-04
3103,CRIME,Independence Day: Facing Fears of Violence,2013-07-04
3104,CRIME,Michael Dorman Pleads Guilty To Manslaughter Of Woman Whose Remains He Kept In Backpack,2013-06-30
3105,CRIME,Felix Vail Indicted For Wife's Alleged Murder In 1962 As Possibly Oldest Serial Killer Case,2013-06-29
3106,CRIME,"Curtis Dressman Beating In Sound-Proof Jail Cell Will 'Probably' Cost Nashville $530,000: Report",2013-06-29
3107,CRIME,Judge and Prosecutor Secretly Texting During Murder Trial,2013-06-23
3108,CRIME,"Woodson Blase, Leander Police Officer, Shoots Dog While Serving Warrant At Wrong House",2013-06-22
3109,CRIME,"Cherish Lily Perrywinkle Missing: Girl Abducted By Donald James Smith, Sex Offender, Police Say",2013-06-22
3110,CRIME,Cherish Lily Perrywinkle Body Found: Donald James Smith Arrested In 8-Year-Old Girl's Abduction,2013-06-22
3111,CRIME,"Dayton Air Show: Wing Walker Plane Crash Reported, 2 Dead",2013-06-22
3112,CRIME,"Ariel Castro Plea: Ohio Kidnapping Suspect To Plead 'Not Guilty', Says Lawyer",2013-06-08
3113,CRIME,"Lester And Petra Huffmire, Anaheim Couple, Allegedly Imprisoned Children In Mobile Home",2013-06-02
3114,CRIME,"Matt Roloff, Star Of 'Little People, Big World,' Speaks Out About Harassment, Death Threats",2013-06-01
3115,CRIME,Holly Fischer Missing: Friends Plead For Woman's Safe Return,2013-06-01
3116,CRIME,"Texas Shooting Spree Leaves 2 Dead, 5 Wounded",2013-05-27
3117,CRIME,"Jason Ellis, Bardstown Police Officer, Killed In An Apparent Ambush",2013-05-26
3118,CRIME,"Grant Acord, Oregon School Bomb Suspect, Had 'Detailed Checklist: Cops",2013-05-26
3119,CRIME,Missing Person Searches: French Authorities Won't Look For Missing Adults Anymore,2013-05-25
3120,CRIME,"Sacramento Police Investigating After Suspect Dies In Custody, Bystander Records Encounter (GRAPHIC VIDEO)",2013-05-25
3121,CRIME,"Chicago Teens Accused Of Gang-Raping Girl, Posting Video To Facebook, Will Be Tried As Adults",2013-05-19
3122,CRIME,"Armando Torres, Marine, Kidnapped By Armed Men In Mexico: Family",2013-05-18
3123,CRIME,"Patrice Sanders, Florida Bus Driver, Allegedly Forced Students To Fight In Her Backyard (VIDEO)",2013-05-12
3124,CRIME,Mother's Day Parade Shooting: At Least 17 Wounded During New Orleans Festivities,2013-05-12
3125,CRIME,David Beckman Sexually Abused Peacock: Police,2013-05-11
3126,CRIME,Moving? Beware the Criminal Element,2013-05-11
3127,CRIME,"Michelle Knight May Need Facial Reconstruction Surgery, Grandmother Says",2013-05-11
3128,CRIME,"Toni Enclade Struggles Through Mother's Day With Memories Of Her Missing Child, Terrilynn Monette",2013-05-11
3129,CRIME,"Willie Manning, Mississippi Death Row Inmate, Denied DNA Test; Execution Set For Tuesday",2013-05-05
3130,CRIME,Burying Mass Murderers: The Problem of Tamerlan Tsarnaev,2013-05-05
3131,CRIME,DNA Forensic Error and the Execution of Innocents,2013-05-04
3132,CRIME,Palm Beach Polo Mogul's Conviction Overturned,2013-05-04
3133,CRIME,JODI ARIAS VERDICT WATCH: Jury Deliberating Arias' Fate,2013-05-04
3134,CRIME,"Carnell Moore, Houston Airport Shooter, Left 'Monster Within Me' Suicide Note",2013-05-04
3135,CRIME,A Lesson of the Boston Bombings: Stop Classifying Criminal Anarchist Violence as Acts of War,2013-04-27
3136,CRIME,"Boston Marathon Bombing Suspect Dzhokhar Tsarnaev Under Guard, Awaits Charges",2013-04-21
3137,CRIME,You Are Truly Boston Strong,2013-04-21
3138,CRIME,"Dzhokhar Tsarnaev Remains In Serious Condition, May Have Suffered Throat Injury",2013-04-21
3139,CRIME,"Abdella Ahmad Tounisi, U.S. Teenager, Arrested Over Alleged Al Qaeda Links",2013-04-21
3140,CRIME,Cain and Abel and the Boston Brothers,2013-04-21
3141,CRIME,Remarkable Boston,2013-04-21
3142,CRIME,Boston Lockdown: Thoughts From a Pakistani-American Muslim,2013-04-20
3143,CRIME,24 hours Locked Down in Watertown,2013-04-20
3144,CRIME,Boston Manhunt: Watertown Police Chief Details How Suspect Was Captured (VIDEO),2013-04-20
